ID,DATE_TIME_CST,LATITUDE,LONGITUDE,WEATHER_ID,WEATHER_DESCRIPTION,WEATHER_ICON,TEMPERATURE,HUMIDITY_PERCENT,VISIBILITY_METERS,WIND_SPEED_MPH,DANGER_LEVELS
302,4/24/2022 12:38,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
777,4/24/2022 12:38,32.9859,-96.645,804,overcast clouds,04d,74.44,77,10000,12.66,IGNORE
575,4/24/2022 12:38,32.9859,-96.645,804,overcast clouds,04d,74.44,77,10000,12.66,IGNORE
664,4/24/2022 12:38,32.9905,-96.697,804,overcast clouds,04d,74.41,76,10000,12.66,IGNORE
82,4/24/2022 12:38,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
665,4/24/2022 12:38,32.9905,-96.697,804,overcast clouds,04d,74.41,76,10000,12.66,IGNORE
443,4/24/2022 12:38,32.9918,-96.613,804,overcast clouds,04d,74.41,77,10000,11.5,IGNORE
301,4/24/2022 12:38,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
268,4/24/2022 12:38,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
841,4/24/2022 12:38,32.9863,-96.65,804,overcast clouds,04d,74.39,76,10000,12.66,IGNORE
267,4/24/2022 12:38,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
616,4/24/2022 12:38,32.9863,-96.65,804,overcast clouds,04d,74.39,76,10000,12.66,IGNORE
422,4/24/2022 12:38,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
552,4/24/2022 12:38,32.9856,-96.725,804,overcast clouds,04d,74.08,76,10000,12.66,IGNORE
751,4/24/2022 12:38,32.9875,-96.74,804,overcast clouds,04d,74.08,76,10000,12.66,IGNORE
617,4/24/2022 12:38,32.9863,-96.65,804,overcast clouds,04d,74.39,76,10000,12.66,IGNORE
300,4/24/2022 12:38,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
752,4/24/2022 12:38,32.9875,-96.74,804,overcast clouds,04d,74.08,76,10000,12.66,IGNORE
421,4/24/2022 12:38,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
713,4/24/2022 12:38,32.9928,-96.726,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
753,4/24/2022 12:38,32.9875,-96.74,804,overcast clouds,04d,74.08,76,10000,12.66,IGNORE
112,4/24/2022 12:38,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
689,4/24/2022 12:38,32.9863,-96.65,804,overcast clouds,04d,74.39,76,10000,12.66,IGNORE
666,4/24/2022 12:38,32.9905,-96.697,804,overcast clouds,04d,74.41,76,10000,12.66,IGNORE
222,4/24/2022 12:38,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
553,4/24/2022 12:39,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
420,4/24/2022 12:39,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
60,4/24/2022 12:39,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
313,4/24/2022 12:39,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
299,4/24/2022 12:39,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
625,4/24/2022 12:39,32.9905,-96.697,804,overcast clouds,04d,74.41,76,10000,12.66,IGNORE
59,4/24/2022 12:39,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
139,4/24/2022 12:39,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
245,4/24/2022 12:39,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
667,4/24/2022 12:39,32.9905,-96.697,804,overcast clouds,04d,74.41,76,10000,12.66,IGNORE
298,4/24/2022 12:39,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
668,4/24/2022 12:39,32.9905,-96.697,804,overcast clouds,04d,74.41,76,10000,12.66,IGNORE
710,4/24/2022 12:39,32.9856,-96.725,804,overcast clouds,04d,74.08,76,10000,12.66,IGNORE
244,4/24/2022 12:39,32.9851,-96.711,804,overcast clouds,04d,74.19,76,10000,12.66,IGNORE
711,4/24/2022 12:39,32.9856,-96.725,804,overcast clouds,04d,74.08,76,10000,12.66,IGNORE
712,4/24/2022 12:39,32.9856,-96.725,804,overcast clouds,04d,74.08,76,10000,12.66,IGNORE
602,4/24/2022 12:39,32.9859,-96.645,804,overcast clouds,04d,74.44,77,10000,12.66,IGNORE
465,4/24/2022 12:39,32.9863,-96.65,804,overcast clouds,04d,74.39,76,10000,12.66,IGNORE
297,4/24/2022 12:39,32.9858,-96.666,804,overcast clouds,04d,74.28,76,10000,12.66,IGNORE
571,4/24/2022 12:39,32.9872,-96.676,804,overcast clouds,04d,74.37,76,10000,12.66,IGNORE
243,4/24/2022 12:39,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
138,4/24/2022 12:39,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
572,4/24/2022 12:39,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
411,4/24/2022 12:39,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
466,4/24/2022 12:39,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
770,4/24/2022 12:39,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
769,4/24/2022 12:39,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
708,4/24/2022 12:39,32.9956,-96.615,804,overcast clouds,04d,74.44,77,10000,11.5,IGNORE
467,4/24/2022 12:39,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
771,4/24/2022 12:39,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
137,4/24/2022 12:39,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
410,4/24/2022 12:39,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
136,4/24/2022 12:39,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
687,4/24/2022 12:39,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
468,4/24/2022 12:39,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
296,4/24/2022 12:39,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
469,4/24/2022 12:39,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
603,4/24/2022 12:39,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
419,4/24/2022 12:39,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
470,4/24/2022 12:39,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
604,4/24/2022 12:39,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
554,4/24/2022 12:39,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
555,4/24/2022 12:39,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
81,4/24/2022 12:39,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
295,4/24/2022 12:39,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
408,4/24/2022 12:39,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
294,4/24/2022 12:39,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
715,4/24/2022 12:40,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
80,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
746,4/24/2022 12:40,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
293,4/24/2022 12:40,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
206,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
605,4/24/2022 12:40,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
499,4/24/2022 12:40,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
75,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
714,4/24/2022 12:40,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
480,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
479,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
745,4/24/2022 12:40,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
292,4/24/2022 12:40,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
576,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
780,4/24/2022 12:40,32.9956,-96.615,804,overcast clouds,04d,74.44,77,10000,11.5,IGNORE
870,4/24/2022 12:40,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
577,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
556,4/24/2022 12:40,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
871,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
755,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
291,4/24/2022 12:40,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
15,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
16,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
570,4/24/2022 12:40,32.9956,-96.615,804,overcast clouds,04d,74.44,77,10000,11.5,IGNORE
500,4/24/2022 12:40,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
569,4/24/2022 12:40,32.9956,-96.615,804,overcast clouds,04d,74.44,77,10000,11.5,IGNORE
568,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
329,4/24/2022 12:40,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
409,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
36,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
209,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
567,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
566,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
17,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
14,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
232,4/24/2022 12:40,32.9999,-96.756,804,overcast clouds,04d,74.01,76,10000,12.66,IGNORE
130,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
328,4/24/2022 12:40,32.9963,-96.671,804,overcast clouds,04d,74.28,77,10000,12.66,IGNORE
129,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
35,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
233,4/24/2022 12:40,33.0002,-96.755,804,overcast clouds,04d,74.01,76,10000,12.66,IGNORE
263,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
883,4/24/2022 12:40,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
191,4/24/2022 12:40,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
557,4/24/2022 12:40,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
693,4/24/2022 12:40,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
856,4/24/2022 12:40,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
857,4/24/2022 12:40,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
327,4/24/2022 12:40,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
692,4/24/2022 12:41,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
338,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
860,4/24/2022 12:41,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
606,4/24/2022 12:41,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
326,4/24/2022 12:41,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
882,4/24/2022 12:41,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
881,4/24/2022 12:41,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
234,4/24/2022 12:41,33.0002,-96.755,804,overcast clouds,04d,74.01,76,10000,12.66,IGNORE
607,4/24/2022 12:41,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
153,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
325,4/24/2022 12:41,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
13,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
558,4/24/2022 12:41,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
140,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
324,4/24/2022 12:41,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
235,4/24/2022 12:41,33.0002,-96.755,804,overcast clouds,04d,74.01,76,10000,12.66,IGNORE
767,4/24/2022 12:41,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
766,4/24/2022 12:41,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
765,4/24/2022 12:41,32.9955,-96.655,804,overcast clouds,04d,74.43,77,10000,12.66,IGNORE
323,4/24/2022 12:41,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
322,4/24/2022 12:41,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
18,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
321,4/24/2022 12:41,32.9953,-96.679,804,overcast clouds,04d,74.26,77,10000,12.66,IGNORE
33,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
12,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
2,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
236,4/24/2022 12:41,33.0002,-96.755,804,overcast clouds,04d,74.01,76,10000,12.66,IGNORE
7,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
320,4/24/2022 12:41,33.0024,-96.687,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
3,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
34,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
526,4/24/2022 12:41,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
319,4/24/2022 12:41,33.0024,-96.687,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
32,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
8,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
9,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
559,4/24/2022 12:41,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
318,4/24/2022 12:41,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
10,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
230,4/24/2022 12:41,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
229,4/24/2022 12:41,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
11,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
31,4/24/2022 12:41,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
657,4/24/2022 12:41,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
228,4/24/2022 12:41,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
1,4/24/2022 12:41,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
231,4/24/2022 12:41,33.0033,-96.719,804,overcast clouds,04d,74.32,76,10000,12.66,IGNORE
658,4/24/2022 12:41,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
20,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
24,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
27,4/24/2022 12:42,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
26,4/24/2022 12:42,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
25,4/24/2022 12:42,33.003,-96.697,804,overcast clouds,04d,74.23,77,10000,12.66,IGNORE
23,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
30,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
22,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
19,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
21,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
29,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
4,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
28,4/24/2022 12:42,33.0033,-96.719,804,overcast clouds,04d,74.32,76,10000,12.66,IGNORE
5,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
6,4/24/2022 12:42,32.9951,-96.709,804,overcast clouds,04d,74.46,76,10000,12.66,IGNORE
560,4/24/2022 12:42,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
561,4/24/2022 12:42,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
562,4/24/2022 12:42,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
449,4/24/2022 12:42,32.9969,-96.624,804,overcast clouds,04d,74.57,77,10000,11.5,IGNORE
444,4/24/2022 12:42,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
445,4/24/2022 12:42,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
717,4/24/2022 12:42,32.9965,-96.635,804,overcast clouds,04d,74.66,77,10000,12.66,IGNORE
446,4/24/2022 12:42,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
880,4/24/2022 12:42,32.9955,-96.646,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
447,4/24/2022 12:42,32.9969,-96.625,804,overcast clouds,04d,74.57,77,10000,12.66,IGNORE
448,4/24/2022 12:42,33.005,-96.627,804,overcast clouds,04d,74.5,77,10000,12.66,IGNORE
892,4/24/2022 15:29,32.9232,-96.74,804,overcast clouds,04d,78.21,68,10000,12.66,IGNORE
891,4/24/2022 15:29,32.9232,-96.74,804,overcast clouds,04d,78.21,68,10000,12.66,IGNORE
890,4/24/2022 15:29,32.9232,-96.74,804,overcast clouds,04d,78.21,68,10000,12.66,IGNORE
889,4/24/2022 15:29,32.9232,-96.74,804,overcast clouds,04d,78.21,68,10000,12.66,IGNORE
888,4/24/2022 15:29,32.9251,-96.736,804,overcast clouds,04d,78.13,68,10000,12.66,IGNORE
887,4/24/2022 15:29,32.9251,-96.736,804,overcast clouds,04d,78.13,68,10000,12.66,IGNORE
886,4/24/2022 15:29,32.9251,-96.736,804,overcast clouds,04d,78.13,68,10000,12.66,IGNORE
789,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
790,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
791,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
792,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
861,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
793,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
862,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
863,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
864,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
747,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
748,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
794,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
795,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
874,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
796,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
797,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
865,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
866,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
885,4/24/2022 15:29,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
686,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
798,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
799,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
685,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
684,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
683,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
682,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
867,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
825,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
800,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
801,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
802,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
803,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
804,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
805,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
873,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
872,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
884,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
879,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
878,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
844,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
806,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
877,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
876,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
845,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
846,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
858,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
706,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
705,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
427,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
428,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
704,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
703,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
679,4/24/2022 15:30,32.9255,-96.729,804,overcast clouds,04d,78.17,68,10000,12.66,IGNORE
814,4/24/2022 15:30,32.9276,-96.718,804,overcast clouds,04d,78.08,68,10000,12.66,IGNORE
697,4/24/2022 15:30,32.9318,-96.687,804,overcast clouds,04d,78.1,68,10000,12.66,IGNORE
